sales_sk,used_in_training
858006,False
858007,False
858008,False
858009,False
85801,False
858010,False
858011,False
858012,False
858013,False
858014,False
858015,False
858016,False
858017,False
858018,False
858019,False
85802,False
858020,False
858021,False
858022,False
858023,False
858024,False
858025,False
858026,False
858027,False
858028,False
858029,False
85803,False
858030,False
858031,False
858032,False
858033,False
858034,False
858035,False
858036,False
858037,False
858038,False
858039,False
85804,False
858040,False
858041,False
858042,False
858043,False
858044,False
858045,False
858046,False
858047,False
858048,False
858049,False
85805,False
858050,False
858051,False
858052,False
858053,False
858054,False
858055,False
858056,False
858057,False
858058,False
858059,False
85806,False
858060,False
858061,False
858062,False
858063,False
858064,False
858065,False
858066,False
858067,False
858068,False
858069,False
85807,False
858070,False
858071,False
858072,False
858073,False
858074,False
858075,False
858076,False
858077,False
858078,False
858079,False
85808,False
858080,False
858081,False
858082,False
858083,False
858084,False
858085,False
858086,False
858087,False
858088,False
858089,False
85809,False
858090,False
858091,False
858092,False
858093,False
858094,False
858095,False
858096,False
858097,False
858098,False
858099,False
8581,False
85810,False
858100,False
858101,False
858102,False
858103,False
858104,False
858105,False
858106,False
858107,False
858108,False
858109,False
85811,False
858110,False
858111,False
858112,False
858113,False
858114,False
858115,False
858116,False
858117,False
858118,False
858119,False
85812,False
858120,False
858121,False
858122,False
858123,False
858124,False
858125,False
858126,False
858127,False
858128,False
858129,False
85813,False
858130,False
858131,False
858132,False
858133,False
858134,False
858135,False
858136,False
858137,False
858138,False
858139,False
85814,False
858140,False
858141,False
858142,False
858143,False
858144,False
858145,False
858146,False
858147,False
858148,False
858149,False
85815,False
858150,False
858151,False
858152,False
858153,False
858154,False
858155,False
858156,False
858157,False
858158,False
858159,False
85816,False
858160,False
858161,False
858162,False
858163,False
858164,False
858165,False
858166,False
858167,False
858168,False
858169,False
85817,False
858170,False
858171,False
858172,False
858173,False
858174,False
858175,False
858176,False
858177,False
858178,False
858179,False
85818,False
858180,False
858181,False
858182,False
858183,False
858184,False
858185,False
858186,False
858187,False
858188,False
858189,False
85819,False
858190,False
858191,False
858192,False
858193,False
858194,False
858195,False
858196,False
858197,False
858198,False
858199,False
8582,False
85820,False
858200,False
858201,False
858202,False
858203,False
858204,False
858205,False
858206,False
858207,False
858208,False
858209,False
85821,False
858210,False
858211,False
858212,False
858213,False
858214,False
858215,False
858216,False
858217,False
858218,False
858219,False
85822,False
858220,False
858221,False
858222,False
858223,False
858224,False
858225,False
858226,False
858227,False
858228,False
858229,False
85823,False
858230,False
858231,False
858232,False
858233,False
858234,False
858235,False
858236,False
858237,False
858238,False
858239,False
85824,False
858240,False
858241,False
858242,False
858243,False
858244,False
858245,False
858246,False
858247,False
858248,False
85825,False
858250,False
858251,False
858252,False
858253,False
858254,False
858255,False
858256,False
858257,False
858258,False
858259,False
85826,False
858260,False
858261,False
858262,False
858263,False
858264,False
858265,False
858266,False
858267,False
858268,False
858269,False
85827,False
858270,False
858271,False
858272,False
858273,False
858274,False
858275,False
858276,False
858277,False
858278,False
858279,False
85828,False
858280,False
858281,False
858282,False
858283,False
858284,False
858285,False
858286,False
858287,False
858288,False
858289,False
85829,False
858290,False
858291,False
858292,False
858293,False
858294,False
858295,False
858296,False
858297,False
858298,False
858299,False
8583,False
85830,False
858300,False
858301,False
858302,False
858303,False
858304,False
858305,False
858306,False
858307,False
858308,False
858309,False
85831,False
858310,False
858311,False
858312,False
858313,False
858314,False
858315,False
858316,False
858317,False
858318,False
858319,False
85832,False
858320,False
858321,False
858322,False
858323,False
858324,False
858325,False
858326,False
858327,False
858328,False
858329,False
85833,False
858330,False
858331,False
858332,False
858333,False
858334,False
858335,False
858336,False
858337,False
858338,False
858339,False
85834,False
858340,False
858341,False
858342,False
858343,False
858344,False
858345,False
858346,False
858347,False
858348,False
858349,False
85835,False
858350,False
858351,False
858352,False
858353,False
858354,False
858355,False
858356,False
858357,False
858358,False
858359,False
85836,False
858360,False
858361,False
858362,False
858363,False
858364,False
858365,False
858366,False
858367,False
858368,False
858369,False
85837,False
858370,False
858371,False
858372,False
858373,False
858374,False
858375,False
858376,False
858377,False
858378,False
858379,False
85838,False
858380,False
858381,False
858382,False
858383,False
858384,False
858385,False
858386,False
858387,False
858388,False
858389,False
85839,False
858390,False
858391,False
858392,False
858393,False
858394,False
858395,False
858396,False
858397,False
858398,False
858399,False
8584,False
85840,False
858400,False
858401,False
858402,False
858403,False
858404,False
858405,False
858406,False
858407,False
858408,False
858409,False
85841,False
858410,False
858411,False
858412,False
858413,False
858414,False
858415,False
858416,False
858417,False
858418,False
858419,False
85842,False
858420,False
858421,False
858422,False
858423,False
858424,False
858425,False
858426,False
858427,False
858428,False
858429,False
85843,False
858430,False
858431,False
858432,False
858433,False
858434,False
858435,False
858436,False
858437,False
858438,False
858439,False
85844,False
858440,False
858441,False
858442,False
858443,False
858444,False
858445,False
858446,False
858447,False
858448,False
858449,False
85845,False
858450,False
858451,False
858452,False
858453,False
858454,False
858455,False
858456,False
858457,False
858458,False
858459,False
85846,False
858460,False
858461,False
858462,False
858463,False
858464,False
858465,False
858466,False
858467,False
858468,False
858469,False
85847,False
858470,False
858471,False
858472,False
858473,False
858474,False
858475,False
858476,False
858477,False
858478,False
858479,False
85848,False
858480,False
858481,False
858482,False
858483,False
858484,False
858485,False
858486,False
858487,False
858488,False
858489,False
85849,False
858490,False
858491,False
858492,False
858493,False
858494,False
858495,False
858496,False
858497,False
858498,False
858499,False
8585,False
85850,False
858500,False
858501,False
858502,False
858503,False
858504,False
858505,False
858506,False
858507,False
858508,False
858509,False
85851,False
858510,False
858511,False
858512,False
858513,False
858514,False
858515,False
858516,False
858517,False
858518,False
858519,False
85852,False
858520,False
858521,False
858522,False
858523,False
858524,False
858525,False
858526,False
858527,False
858528,False
858529,False
85853,False
858530,False
858531,False
858532,False
858533,False
858534,False
858535,False
858536,False
858537,False
858538,False
858539,False
85854,False
858540,False
858541,False
858542,False
858543,False
858544,False
858545,False
858546,False
858547,False
858548,False
858549,False
85855,False
858550,False
858551,False
858552,False
858553,False
858554,False
858555,False
858556,False
858557,False
858558,False
858559,False
85856,False
858560,False
858561,False
858562,False
858563,False
858564,False
858565,False
858566,False
858567,False
858568,False
858569,False
85857,False
858570,False
858571,False
858572,False
858573,False
858574,False
858575,False
858576,False
858577,False
858578,False
858579,False
85858,False
858580,False
858581,False
858582,False
858583,False
858584,False
858585,False
858586,False
858587,False
858588,False
858589,False
85859,False
858590,False
858591,False
858592,False
858593,False
858594,False
858595,False
858596,False
858597,False
858598,False
858599,False
8586,False
85860,False
858600,False
858601,False
858602,False
858603,False
858604,False
858605,False
858606,False
858607,False
858608,False
858609,False
85861,False
858610,False
858611,False
858612,False
858613,False
858614,False
858615,False
858616,False
858617,False
858618,False
858619,False
85862,False
858620,False
858621,False
858622,False
858623,False
858624,False
858625,False
858626,False
858627,False
858628,False
858629,False
85863,False
858630,False
858631,False
858632,False
858633,False
858634,False
858635,False
858636,False
858637,False
858638,False
858639,False
85864,False
858640,False
858641,False
858642,False
858643,False
858644,False
858645,False
858646,False
858647,False
858648,False
858649,False
85865,False
858650,False
858651,False
858652,False
858653,False
858654,False
858655,False
858656,False
858657,False
858658,False
858659,False
85866,False
858660,False
858661,False
858662,False
858663,False
858664,False
858665,False
858666,False
858667,False
858668,False
858669,False
85867,False
858670,False
858671,False
858672,False
858673,False
858674,False
858675,False
858676,False
858677,False
858678,False
858679,False
85868,False
858680,False
858681,False
858682,False
858683,False
858684,False
858685,False
858686,False
858687,False
858688,False
858689,False
85869,False
858690,False
858691,False
858692,False
858693,False
858694,False
858695,False
858696,False
858697,False
858698,False
858699,False
8587,False
85870,False
858700,False
858701,False
858702,False
858703,False
858704,False
858705,False
858706,False
858707,False
858708,False
858709,False
85871,False
858710,False
858711,False
858712,False
858713,False
858714,False
858715,False
858716,False
858717,False
858718,False
858719,False
85872,False
858720,False
858721,False
858722,False
858723,False
858724,False
858725,False
858726,False
858727,False
858728,False
858729,False
85873,False
858730,False
858731,False
858732,False
858733,False
858734,False
858735,False
858736,False
858737,False
858738,False
858739,False
85874,False
858740,False
858741,False
858742,False
858743,False
858744,False
858745,False
858746,False
858747,False
858748,False
858749,False
85875,False
858750,False
858751,False
858753,False
858754,False
858755,False
858756,False
858757,False
858758,False
858759,False
85876,False
858760,False
858761,False
858762,False
858763,False
858764,False
858766,False
858767,False
858768,False
858769,False
85877,False
858770,False
858771,False
858772,False
858773,False
858774,False
858775,False
858776,False
858777,False
858778,False
858779,False
85878,False
858780,False
858781,False
858782,False
858783,False
858784,False
858785,False
858786,False
858787,False
858788,False
858789,False
85879,False
858790,False
858791,False
858792,False
858793,False
858794,False
858795,False
858796,False
858797,False
858798,False
858799,False
8588,False
85880,False
858800,False
858801,False
858802,False
858803,False
858804,False
858805,False
858806,False
858807,False
858808,False
858809,False
85881,False
858810,False
858811,False
858812,False
858813,False
858814,False
858815,False
858816,False
858817,False
858818,False
858819,False
85882,False
858820,False
858821,False
858822,False
858823,False
858824,False
858825,False
858826,False
858827,False
858828,False
858829,False
85883,False
858830,False
858831,False
858832,False
858833,False
858834,False
858835,False
858836,False
858837,False
858838,False
858839,False
85884,False
858840,False
858841,False
858842,False
858843,False
858844,False
858845,False
858846,False
858847,False
858848,False
858849,False
85885,False
858850,False
858851,False
858852,False
858853,False
858854,False
858855,False
858856,False
858857,False
858858,False
858859,False
85886,False
858860,False
858861,False
858862,False
858863,False
858864,False
858865,False
858866,False
858867,False
858868,False
858869,False
85887,False
858870,False
858871,False
858872,False
858873,False
858874,False
858875,False
858876,False
858877,False
858878,False
858879,False
85888,False
858880,False
858881,False
858882,False
858883,False
858884,False
858885,False
858886,False
858887,False
858888,False
858889,False
85889,False
858890,False
858891,False
858892,False
858893,False
858894,False
858895,False
858896,False
858897,False
858898,False
858899,False
8589,False
85890,False
858900,False
858901,False
858902,False
858903,False
858904,False
858905,False
858906,False
858907,False
858908,False
858909,False
85891,False
858910,False
858911,False
858912,False
858913,False
858914,False
858915,False
858916,False
858917,False
858918,False
858919,False
85892,False
858920,False
858921,False
858922,False
858923,False
858924,False
858925,False
858926,False
858927,False
858928,False
858929,False
85893,False
858930,False
858931,False
858932,False
858933,False
858934,False
858935,False
858936,False
858937,False
858938,False
858939,False
85894,False
858940,False
858941,False
858942,False
858943,False
858944,False
858945,False
858946,False
858947,False
858948,False
858949,False
85895,False
858950,False
858951,False
858952,False
858953,False
858954,False
858955,False
858956,False
858957,False
858958,False
858959,False
85896,False
858960,False
858961,False
858962,False
858963,False
858964,False
858965,False
858966,False
858967,False
858968,False
858969,False
85897,False
858970,False
858971,False
858972,False
858973,False
858974,False
858975,False
858976,False
858977,False
858978,False
858979,False
85898,False
858980,False
858981,False
858982,False
858983,False
858984,False
858985,False
858986,False
858987,False
858988,False
858989,False
85899,False
858990,False
858991,False
858992,False
858993,False
858994,False
858995,False
858996,False
858997,False
858998,False
858999,False
859,False
8590,False
85900,False
859000,False
859001,False
859002,False
859003,False
859004,False
859005,False
859006,False
859007,False
859008,False
859009,False
85901,False
859010,False
859011,False
859012,False
859013,False
859014,False
859015,False
859016,False
859017,False
859018,False
859019,False
85902,False
859020,False
859021,False
859022,False
859023,False
859024,False
859025,False
859026,False
859027,False
859028,False
859029,False
85903,False
859030,False
859031,False
859032,False
859033,False
859034,False
859035,False
859036,False
859037,False
859038,False
859039,False
85904,False
859040,False
859041,False
859042,False
859043,False
859044,False
859045,False
859046,False
859047,False
859048,False
859049,False
85905,False
859050,False
859051,False
859052,False
859053,False
859054,False
859055,False
859056,False
859057,False
859058,False
859059,False
85906,False
859060,False
859061,False
859062,False
859063,False
859064,False
859065,False
859066,False
859067,False
859068,False
859069,False
85907,False
859070,False
859071,False
859072,False
859073,False
859074,False
859075,False
859076,False
859077,False
859078,False
859079,False
85908,False
859080,False
859081,False
859082,False
859083,False
859084,False
859085,False
859086,False
859087,False
859088,False
859089,False
85909,False
859090,False
859091,False
859092,False
859093,False
859094,False
859095,False
859096,False
859097,False
859098,False
859099,False
8591,False
85910,False
859100,False
859101,False
859102,False
859103,False
859104,False
859105,False
859106,False
859107,False
859108,False
859109,False
85911,False
859110,False
859111,False
859112,False
859113,False
859114,False
859115,False
859116,False
859117,False
859118,False
859119,False
85912,False
859120,False
859121,False
859122,False
859123,False
859124,False
859125,False
859126,False
859127,False
859128,False
859129,False
85913,False
859130,False
859131,False
859132,False
859133,False
859134,False
859135,False
859136,False
859137,False
859138,False
859139,False
85914,False
859140,False
859141,False
859142,False
859143,False
859144,False
859145,False
859146,False
859147,False
859148,False
859149,False
85915,False
859150,False
859151,False
859152,False
859153,False
859154,False
859155,False
859156,False
859157,False
859158,False
859159,False
85916,False
859160,False
859161,False
859162,False
859163,False
859164,False
859165,False
859166,False
859167,False
859168,False
859169,False
85917,False
859170,False
859171,False
859172,False
859173,False
859174,False
859175,False
859176,False
859177,False
859178,False
859179,False
85918,False
859180,False
859181,False
859182,False
859183,False
859184,False
859185,False
859186,False
859187,False
859188,False
859189,False
85919,False
859190,False
859191,False
859192,False
859193,False
859194,False
859195,False
859196,False
859197,False
859198,False
859199,False
8592,False
85920,False
859200,False
859201,False
859202,False
859203,False
859204,False
859205,False
859206,False
859207,False
859208,False
859209,False
85921,False
859210,False
859211,False
859212,False
859213,False
859214,False
859215,False
859216,False
859217,False
859218,False
859219,False
85922,False
859220,False
859221,False
859222,False
859223,False
859224,False
859225,False
859226,False
859227,False
859228,False
859229,False
85923,False
859230,False
859231,False
859232,False
859233,False
859234,False
859235,False
859236,False
859237,False
859238,False
859239,False
85924,False
859240,False
859241,False
859242,False
859243,False
859244,False
859245,False
859246,False
859247,False
859248,False
859249,False
85925,False
859250,False
859251,False
859252,False
859253,False
859254,False
859255,False
859256,False
859257,False
859258,False
859259,False
85926,False
859260,False
859261,False
859262,False
859263,False
859264,False
859265,False
859266,False
859267,False
859268,False
859269,False
85927,False
859270,False
859271,False
859272,False
859273,False
859274,False
859275,False
859276,False
859277,False
859278,False
859279,False
85928,False
859280,False
859281,False
859282,False
859283,False
859284,False
859285,False
859286,False
859287,False
859288,False
859289,False
85929,False
859290,False
859291,False
859292,False
859293,False
859294,False
859295,False
859296,False
859297,False
859298,False
859299,False
8593,False
85930,False
859300,False
859301,False
859302,False
859303,False
859304,False
859305,False
859306,False
859307,False
859308,False
859309,False
85931,False
859310,False
859311,False
859312,False
859313,False
859314,False
859315,False
859316,False
859317,False
859318,False
859319,False
85932,False
859320,False
859321,False
859322,False
859323,False
859324,False
859325,False
859326,False
859327,False
859328,False
859329,False
85933,False
859330,False
859331,False
859332,False
859333,False
859334,False
859335,False
859336,False
859337,False
859338,False
859339,False
85934,False
859340,False
859341,False
859342,False
859343,False
859344,False
859345,False
859346,False
859347,False
859348,False
859349,False
85935,False
859350,False
859351,False
859352,False
859353,False
859354,False
859355,False
859356,False
859357,False
859358,False
859359,False
85936,False
859360,False
859361,False
859362,False
859363,False
859364,False
859365,False
859366,False
859367,False
859368,False
859369,False
85937,False
859370,False
859371,False
859372,False
859373,False
859374,False
859375,False
859376,False
859377,False
859378,False
859379,False
85938,False
859380,False
859381,False
859382,False
859383,False
859384,False
859385,False
859386,False
859387,False
859388,False
859389,False
85939,False
859390,False
859391,False
859392,False
859393,False
859394,False
859395,False
859396,False
859397,False
859398,False
859399,False
8594,False
85940,False
859400,False
859401,False
859402,False
859403,False
859404,False
859405,False
859406,False
859407,False
859408,False
859409,False
85941,False
859410,False
859411,False
859412,False
859413,False
859414,False
859415,False
859416,False
859417,False
859418,False
859419,False
85942,False
859420,False
859421,False
859422,False
859423,False
859424,False
859425,False
859426,False
859427,False
859428,False
859429,False
85943,False
859430,False
859431,False
859432,False
859433,False
859434,False
859435,False
859436,False
859437,False
859438,False
859439,False
85944,False
859440,False
859441,False
859442,False
859443,False
859444,False
859445,False
859446,False
859447,False
859448,False
859449,False
85945,False
859450,False
859451,False
859452,False
859453,False
859454,False
859455,False
859456,False
859457,False
859458,False
859459,False
85946,False
859460,False
859461,False
859462,False
859463,False
859464,False
859465,False
859466,False
859467,False
859468,False
859469,False
85947,False
859470,False
859471,False
859472,False
859473,False
859474,False
859475,False
859476,False
859477,False
859478,False
859479,False
85948,False
859480,False
859481,False
859482,False
859483,False
859484,False
859485,False
859486,False
859487,False
859488,False
859489,False
85949,False
859490,False
859491,False
859492,False
859493,False
859494,False
859495,False
859496,False
859497,False
859498,False
859499,False
8595,False
85950,False
859500,False
859501,False
859502,False
859503,False
859504,False
859505,False
859506,False
859507,False
859508,False
859509,False
85951,False
859510,False
859511,False
859512,False
859513,False
859514,False
859515,False
859516,False
859517,False
859518,False
859519,False
85952,False
859520,False
859521,False
859522,False
859523,False
859524,False
859525,False
859526,False
859527,False
859528,False
859529,False
85953,False
859530,False
859531,False
859532,False
859533,False
859534,False
859535,False
859536,False
859537,False
859538,False
859539,False
85954,False
859540,False
859541,False
859542,False
859543,False
859544,False
859545,False
859546,False
859547,False
859548,False
859549,False
85955,False
859550,False
859551,False
859552,False
859553,False
859554,False
859555,False
859556,False
859557,False
859558,False
859559,False
85956,False
859560,False
859561,False
859562,False
859563,False
859564,False
859565,False
859566,False
859567,False
859568,False
859569,False
85957,False
859570,False
859571,False
859572,False
859573,False
859574,False
859575,False
859576,False
859577,False
859578,False
859579,False
85958,False
859580,False
859582,False
859583,False
859584,False
859585,False
859586,False
859587,False
859588,False
859589,False
85959,False
859590,False
859591,False
859592,False
859593,False
859594,False
859595,False
859596,False
859597,False
859598,False
859599,False
8596,False
85960,False
859600,False
859601,False
859602,False
859603,False
859604,False
859605,False
859606,False
859607,False
859608,False
859609,False
85961,False
859610,False
859611,False
859612,False
859613,False
859614,False
859615,False
859616,False
859617,False
859618,False
859619,False
85962,False
859620,False
859621,False
859622,False
859623,False
859624,False
859625,False
859626,False
859627,False
859628,False
859629,False
85963,False
859630,False
859631,False
859632,False
859633,False
859634,False
859635,False
859636,False
859637,False
859638,False
859639,False
85964,False
859640,False
859641,False
859642,False
859643,False
859644,False
859645,False
859646,False
859647,False
859648,False
859649,False
85965,False
859650,False
859651,False
859652,False
859653,False
859654,False
859655,False
859656,False
859657,False
859658,False
859659,False
85966,False
859660,False
859661,False
859662,False
859663,False
859664,False
859665,False
859666,False
859667,False
859668,False
859669,False
85967,False
859670,False
859671,False
859672,False
859673,False
859674,False
859675,False
859676,False
859677,False
859678,False
859679,False
85968,False
859680,False
859681,False
859682,False
859683,False
859684,False
859685,False
859686,False
859687,False
859688,False
859689,False
85969,False
859690,False
859691,False
859692,False
859693,False
859694,False
859695,False
859696,False
859697,False
859698,False
859699,False
8597,False
85970,False
859700,False
859701,False
859702,False
859703,False
859704,False
859705,False
859706,False
859707,False
859708,False
859709,False
85971,False
859710,False
859711,False
859712,False
859713,False
859714,False
859715,False
859716,False
859717,False
859718,False
859719,False
85972,False
859720,False
859721,False
859722,False
859723,False
859724,False
859725,False
859726,False
859727,False
859728,False
859729,False
85973,False
859730,False
859731,False
859732,False
859733,False
859734,False
859735,False
859736,False
859737,False
859738,False
859739,False
85974,False
859740,False
859741,False
859742,False
859743,False
859744,False
859745,False
859746,False
859747,False
859748,False
859749,False
85975,False
859750,False
859751,False
859752,False
859753,False
859754,False
859755,False
859756,False
859757,False
859758,False
859759,False
85976,False
859760,False
859761,False
859762,False
859763,False
859764,False
859765,False
859766,False
859767,False
859768,False
859769,False
85977,False
859770,False
859771,False
859772,False
859773,False
859774,False
859775,False
859776,False
859777,False
859778,False
859779,False
85978,False
859780,False
859781,False
859782,False
859783,False
859784,False
859785,False
859786,False
859787,False
859788,False
859789,False
85979,False
859790,False
859791,False
859792,False
859793,False
859794,False
859795,False
859796,False
859797,False
859798,False
859799,False
8598,False
85980,False
859800,False
859801,False
859802,False
859803,False
859804,False
859805,False
859806,False
859807,False
859808,False
859809,False
85981,False
859810,False
859811,False
859812,False
859813,False
859814,False
859815,False
859816,False
859817,False
859818,False
859819,False
85982,False
859820,False
859821,False
859822,False
859823,False
859824,False
859825,False
859826,False
859827,False
859828,False
859829,False
85983,False
859830,False
859831,False
859832,False
859833,False
859834,False
859835,False
859836,False
859837,False
859838,False
859839,False
85984,False
859840,False
859841,False
859842,False
859843,False
859844,False
859845,False
859846,False
859847,False
859848,False
859849,False
85985,False
859850,False
859851,False
859852,False
859853,False
859854,False
859855,False
859856,False
859857,False
859859,False
85986,False
859860,False
859861,False
859862,False
859863,False
859864,False
859865,False
859866,False
859867,False
859868,False
859869,False
85987,False
859870,False
859871,False
859872,False
859873,False
859874,False
859875,False
859876,False
859877,False
859878,False
859879,False
85988,False
859880,False
859881,False
859882,False
859883,False
859884,False
859885,False
859886,False
859887,False
859888,False
859889,False
85989,False
859890,False
859891,False
859892,False
859893,False
859894,False
859895,False
859896,False
859897,False
859898,False
859899,False
8599,False
85990,False
859900,False
859901,False
859902,False
859903,False
859904,False
859905,False
859906,False
859907,False
859908,False
859909,False
85991,False
859910,False
859911,False
859912,False
859913,False
859914,False
859915,False
859916,False
859917,False
859918,False
859919,False
85992,False
859920,False
859921,False
859922,False
859923,False
859924,False
859925,False
859926,False
859927,False
859928,False
859929,False
85993,False
859930,False
859931,False
859932,False
859933,False
859934,False
859935,False
859936,False
859937,False
859938,False
859939,False
85994,False
859940,False
859941,False
859942,False
859943,False
859944,False
859945,False
859946,False
859947,False
859948,False
859949,False
85995,False
859950,False
859951,False
859952,False
859953,False
859954,False
859955,False
859956,False
859957,False
859958,False
859959,False
85996,False
859960,False
859961,False
859962,False
859963,False
859964,False
859965,False
859966,False
859967,False
859968,False
859969,False
85997,False
859970,False
859971,False
859972,False
859973,False
859974,False
859975,False
859976,False
859977,False
859978,False
859979,False
85998,False
859980,False
859981,False
859982,False
859983,False
859984,False
859985,False
859986,False
859987,False
859988,False
859989,False
85999,False
859990,False
859991,False
859992,False
859993,False
859994,False
859995,False
859996,False
859997,False
859998,False
859999,False
86,False
860,False
8600,False
86000,False
860000,False
860001,False
860002,False
860003,False
860004,False
860005,False
860006,False
860007,False
860008,False
860009,False
86001,False
860010,False
860011,False
860012,False
860013,False
860014,False
860015,False
860016,False
860017,False
860018,False
860019,False
86002,False
860020,False
860021,False
860022,False
860023,False
860024,False
860025,False
860026,False
860027,False
860028,False
860029,False
86003,False
860030,False
860031,False
860032,False
860033,False
860034,False
860035,False
860036,False
860037,False
860038,False
860039,False
86004,False
860040,False
860041,False
860042,False
860043,False
860044,False
860045,False
860046,False
860047,False
860048,False
860049,False
86005,False
860050,False
860051,False
860052,False
860053,False
860054,False
860055,False
860056,False
860057,False
860058,False
860059,False
86006,False
860060,False
860061,False
860062,False
860063,False
860064,False
860065,False
860066,False
860067,False
860068,False
860069,False
86007,False
860070,False
860071,False
860072,False
860073,False
860074,False
860075,False
860076,False
860077,False
860078,False
860079,False
86008,False
860080,False
860081,False
860082,False
860083,False
860084,False
860085,False
860086,False
860087,False
860088,False
860089,False
86009,False
860090,False
860091,False
860092,False
860093,False
860094,False
860095,False
860096,False
860097,False
860098,False
860099,False
8601,False
86010,False
860100,False
860101,False
860102,False
860103,False
860104,False
860105,False
860106,False
860107,False
860108,False
860109,False
86011,False
860110,False
860111,False
860112,False
860113,False
860114,False
860115,False
860116,False
860117,False
860118,False
860119,False
86012,False
860120,False
860121,False
860122,False
860123,False
860124,False
860125,False
860127,False
860128,False
860129,False
86013,False
860130,False
860131,False
860132,False
860133,False
860134,False
860135,False
860136,False
860137,False
860138,False
860139,False
86014,False
860140,False
860141,False
860142,False
860143,False
860144,False
860145,False
860146,False
860147,False
860148,False
860149,False
86015,False
860150,False
860151,False
860152,False
860153,False
860154,False
860155,False
860156,False
860157,False
860158,False
860159,False
86016,False
860160,False
860161,False
860162,False
860163,False
860164,False
860165,False
860166,False
860167,False
860168,False
860169,False
86017,False
860170,False
860171,False
860172,False
860173,False
860174,False
860175,False
860176,False
860177,False
860178,False
860179,False
86018,False
860180,False
860181,False
860182,False
860183,False
860184,False
860185,False
860186,False
860187,False
860188,False
860189,False
86019,False
860190,False
860191,False
860192,False
860193,False
860194,False
860195,False
860196,False
860197,False
860198,False
860199,False
8602,False
86020,False
860200,False
860201,False
860202,False
860203,False
860204,False
860205,False
860206,False
860207,False
860208,False
860209,False
86021,False
860210,False
860211,False
860212,False
860213,False
860214,False
860215,False
860216,False
860217,False
860218,False
860219,False
86022,False
860220,False
860221,False
860222,False
860223,False
860224,False
860225,False
860226,False
860227,False
860228,False
860229,False
86023,False
860230,False
860231,False
860232,False
860233,False
860234,False
860235,False
860236,False
860237,False
860238,False
860239,False
86024,False
860240,False
860241,False
860242,False
860243,False
860244,False
860245,False
860246,False
860247,False
860248,False
860249,False
86025,False
860251,False
860252,False
860253,False
860254,False
860255,False
860256,False
860257,False
860258,False
860259,False
86026,False
860260,False
860261,False
860262,False
860263,False
860264,False
860265,False
860266,False
860267,False
860268,False
860269,False
86027,False
860270,False
860271,False
860272,False
860273,False
860274,False
860275,False
860276,False
860277,False
860278,False
860279,False
86028,False
860280,False
860281,False
860282,False
860283,False
860284,False
860285,False
860286,False
860287,False
860288,False
860289,False
86029,False
860290,False
860291,False
860292,False
860293,False
860294,False
860295,False
860296,False
860297,False
860298,False
860299,False
8603,False
86030,False
860300,False
860301,False
860302,False
860303,False
860304,False
860305,False
860307,False
860308,False
860309,False
86031,False
860310,False
860311,False
860312,False
860313,False
860314,False
860315,False
860316,False
860317,False
860318,False
860319,False
86032,False
860320,False
860321,False
860322,False
860323,False
860324,False
860325,False
860326,False
860327,False
860328,False
860329,False
86033,False
860330,False
860331,False
860332,False
860333,False
860334,False
860335,False
860336,False
860337,False
860338,False
860339,False
86034,False
860340,False
860341,False
860342,False
860343,False
860344,False
860345,False
860346,False
860347,False
860348,False
860349,False
86035,False
860350,False
860351,False
860352,False
860353,False
860354,False
860355,False
860356,False
860357,False
860358,False
860359,False
86036,False
860360,False
860361,False
860362,False
860363,False
860364,False
860365,False
860366,False
860367,False
860368,False
860369,False
86037,False
860370,False
860371,False
860372,False
860373,False
860374,False
860375,False
860376,False
860377,False
860378,False
860379,False
86038,False
860380,False
860381,False
860382,False
860383,False
860384,False
860385,False
860386,False
860387,False
860388,False
860389,False
86039,False
860390,False
860391,False
860392,False
860393,False
860394,False
860395,False
860396,False
860397,False
860398,False
860399,False
8604,False
86040,False
860400,False
860401,False
860402,False
860403,False
860404,False
860405,False
860406,False
860407,False
860408,False
860409,False
86041,False
860410,False
860411,False
860412,False
860413,False
860414,False
860415,False
860416,False
860417,False
860418,False
860419,False
86042,False
860420,False
860421,False
860422,False
860423,False
860424,False
860425,False
860426,False
860427,False
860428,False
860429,False
86043,False
860430,False
860431,False
860432,False
860433,False
860434,False
860435,False
860436,False
860437,False
860438,False
860439,False
86044,False
860440,False
860441,False
860442,False
860443,False
860444,False
860445,False
860446,False
860447,False
860448,False
860449,False
86045,False
860450,False
860452,False
860453,False
860454,False
860455,False
860456,False
860457,False
860458,False
860459,False
86046,False
860460,False
860461,False
860462,False
860463,False
860464,False
860465,False
860466,False
860467,False
860468,False
860469,False
86047,False
860470,False
860471,False
860472,False
860473,False
860474,False
860475,False
860476,False
860477,False
860478,False
860479,False
86048,False
860480,False
860481,False
860482,False
860483,False
860484,False
860485,False
860486,False
860487,False
860488,False
860489,False
86049,False
860490,False
860491,False
860492,False
860493,False
860494,False
860495,False
860496,False
860497,False
860498,False
860499,False
8605,False
86050,False
860500,False
860501,False
860502,False
860503,False
860504,False
860505,False
860506,False
860508,False
860509,False
86051,False
860510,False
860511,False
860512,False
860513,False
860514,False
860515,False
860516,False
860517,False
860518,False
860519,False
86052,False
860520,False
860521,False
860522,False
860523,False
860524,False
860525,False
860526,False
860527,False
860528,False
860529,False
86053,False
860530,False
860531,False
860532,False
