full_date,used_in_training
2024-01-16 17:35:44,True
2024-01-16 17:36:40,True
2024-01-16 17:38:00,True
2024-01-16 17:48:09,True
2024-01-16 17:49:16,True
2024-01-16 17:54:27,True
2024-01-16 17:58:31,True
2024-01-16 18:00:55,True
2024-01-16 18:10:35,True
2024-01-16 18:17:01,True
2024-01-16 18:18:38,True
2024-01-16 18:21:31,True
2024-01-16 18:26:47,True
2024-01-16 18:28:45,True
2024-01-16 18:32:43,True
2024-01-16 18:35:06,True
2024-01-16 18:43:18,True
2024-01-16 18:44:13,True
2024-01-16 18:46:25,True
2024-01-16 18:48:31,True
2024-01-16 18:51:39,True
2024-01-16 18:53:22,True
2024-01-16 18:53:24,True
2024-01-16 18:53:49,True
2024-01-16 18:54:44,True
2024-01-16 18:56:05,True
2024-01-16 18:56:34,True
2024-01-16 18:56:47,True
2024-01-16 18:59:49,True
2024-01-16 19:01:31,True
2024-01-16 19:01:41,True
2024-01-16 19:03:50,True
2024-01-16 19:05:49,True
2024-01-16 19:08:34,True
2024-01-16 19:16:09,True
2024-01-16 19:18:36,True
2024-01-16 19:28:15,True
2024-01-16 19:30:12,True
2024-01-16 19:30:41,True
2024-01-16 19:30:53,True
2024-01-16 19:32:47,True
2024-01-16 19:36:36,True
2024-01-16 19:38:31,True
2024-01-16 19:39:20,True
2024-01-16 19:41:17,True
2024-01-16 19:42:54,True
2024-01-16 19:42:56,True
2024-01-16 19:45:46,True
2024-01-16 19:48:37,True
2024-01-16 19:50:00,True
2024-01-16 19:51:40,True
2024-01-16 19:52:11,True
2024-01-16 19:52:25,True
2024-01-16 19:52:35,True
2024-01-16 19:53:45,True
2024-01-16 19:55:53,True
2024-01-16 19:58:07,True
2024-01-16 19:58:17,True
2024-01-16 19:58:28,True
2024-01-16 20:00:33,True
2024-01-16 20:04:28,True
2024-01-16 20:09:05,True
2024-01-16 20:11:00,True
2024-01-16 20:13:48,True
2024-01-16 20:15:09,True
2024-01-16 20:16:31,True
2024-01-16 20:20:12,True
2024-01-16 20:21:03,True
2024-01-16 20:24:30,True
2024-01-16 20:26:18,True
2024-01-16 20:27:36,True
2024-01-16 20:28:10,True
2024-01-16 20:28:27,True
2024-01-16 20:29:43,True
2024-01-16 20:31:29,True
2024-01-16 20:32:06,True
2024-01-16 20:39:03,True
2024-01-16 20:39:13,True
2024-01-16 20:48:12,True
2024-01-16 20:52:48,True
2024-01-16 20:53:16,True
2024-01-16 20:53:23,True
2024-01-16 20:56:27,True
2024-01-16 20:57:32,True
2024-01-16 20:58:20,True
2024-01-16 20:59:24,True
2024-01-16 21:02:35,True
2024-01-16 21:02:39,True
2024-01-16 21:04:15,True
2024-01-16 21:04:50,True
2024-01-16 21:06:02,True
2024-01-16 21:08:13,True
2024-01-16 21:11:44,True
2024-01-16 21:14:39,True
2024-01-16 21:19:23,True
2024-01-16 21:24:17,True
2024-01-16 21:25:49,True
2024-01-16 21:26:01,True
2024-01-16 21:27:09,True
2024-01-16 21:27:54,True
2024-01-16 21:28:56,True
2024-01-16 21:30:24,True
2024-01-16 21:36:50,True
2024-01-16 21:38:03,True
2024-01-16 21:38:42,True
2024-01-16 21:39:45,True
2024-01-16 21:42:33,True
2024-01-16 21:45:37,True
2024-01-16 21:46:50,True
2024-01-16 21:46:54,True
2024-01-16 21:47:41,True
2024-01-16 21:48:38,True
2024-01-16 22:00:10,True
2024-01-16 22:00:23,True
2024-01-16 22:02:48,True
2024-01-16 22:05:00,True
2024-01-16 22:05:25,True
2024-01-16 22:08:57,True
2024-01-16 22:10:01,True
2024-01-16 22:11:29,True
2024-01-16 22:14:33,True
2024-01-16 22:14:50,True
2024-01-16 22:16:50,True
2024-01-16 22:20:23,True
2024-01-16 22:22:35,True
2024-01-16 22:24:23,True
2024-01-16 22:27:53,True
2024-01-16 22:29:20,True
2024-01-16 22:30:52,True
2024-01-16 22:31:20,True
2024-01-16 22:32:35,True
2024-01-16 22:34:15,True
2024-01-16 22:35:07,True
2024-01-16 22:35:37,True
2024-01-16 22:35:55,True
2024-01-16 22:38:48,True
2024-01-16 22:39:44,True
2024-01-16 22:40:26,True
2024-01-16 22:41:07,True
2024-01-16 22:50:17,True
2024-01-16 22:53:43,True
2024-01-16 22:55:53,True
2024-01-16 23:00:32,True
2024-01-16 23:01:16,True
2024-01-16 23:01:19,True
2024-01-16 23:03:03,True
2024-01-16 23:05:26,True
2024-01-16 23:10:01,True
2024-01-16 23:10:23,True
2024-01-16 23:13:29,True
2024-01-16 23:13:31,True
2024-01-16 23:15:42,True
2024-01-16 23:20:47,True
2024-01-16 23:27:04,True
2024-01-16 23:27:14,True
2024-01-16 23:29:14,True
2024-01-16 23:34:30,True
2024-01-16 23:45:41,True
2024-01-16 23:46:57,True
2024-01-16 23:52:48,True
2024-01-16 23:52:52,True
2024-01-16 23:55:35,True
2024-01-16 23:58:42,True
2024-01-17 00:00:09,True
2024-01-17 00:01:01,True
2024-01-17 00:02:03,True
2024-01-17 00:03:41,True
2024-01-17 00:04:46,True
2024-01-17 00:04:54,True
2024-01-17 00:05:49,True
2024-01-17 00:12:59,True
2024-01-17 00:15:30,True
2024-01-17 00:19:59,True
2024-01-17 00:20:10,True
2024-01-17 00:24:10,True
2024-01-17 00:24:30,True
2024-01-17 00:25:34,True
2024-01-17 00:30:14,True
2024-01-17 00:31:12,True
2024-01-17 00:32:19,True
2024-01-17 00:37:37,True
2024-01-17 00:42:31,True
2024-01-17 00:45:41,True
2024-01-17 00:46:54,True
2024-01-17 00:48:36,True
2024-01-17 00:53:21,True
2024-01-17 00:54:15,True
2024-01-17 00:54:39,True
2024-01-17 01:02:38,True
2024-01-17 01:06:51,True
2024-01-17 01:14:48,True
2024-01-17 01:15:08,True
2024-01-17 01:16:38,True
2024-01-17 01:20:55,True
2024-01-17 01:21:46,True
2024-01-17 01:23:22,True
2024-01-17 01:28:13,True
2024-01-17 01:28:37,True
2024-01-17 01:31:08,True
2024-01-17 01:35:51,True
2024-01-17 01:35:59,True
2024-01-17 01:36:26,True
2024-01-17 01:38:16,True
2024-01-17 01:46:34,True
2024-01-17 01:47:06,True
2024-01-17 01:47:40,True
2024-01-17 01:48:48,True
2024-01-17 01:50:20,True
2024-01-17 01:51:24,True
2024-01-17 01:54:07,True
2024-01-17 01:57:39,True
2024-01-17 02:01:55,True
2024-01-17 02:05:40,True
2024-01-17 02:05:56,True
2024-01-17 02:08:03,True
2024-01-17 02:10:31,True
2024-01-17 02:17:11,True
2024-01-17 02:17:15,True
2024-01-17 02:17:20,True
2024-01-17 02:18:49,True
2024-01-17 02:18:58,True
2024-01-17 02:29:15,True
2024-01-17 02:32:40,True
2024-01-17 02:36:48,True
2024-01-17 02:38:42,True
2024-01-17 02:43:03,True
2024-01-17 02:44:24,True
2024-01-17 02:45:39,True
2024-01-17 02:45:48,True
2024-01-17 02:47:06,True
2024-01-17 02:47:42,True
2024-01-17 02:50:54,True
2024-01-17 02:51:41,True
2024-01-17 02:52:49,True
2024-01-17 02:54:17,True
2024-01-17 03:02:12,True
2024-01-17 03:06:10,True
2024-01-17 03:09:44,True
2024-01-17 03:11:53,True
2024-01-17 03:12:17,True
2024-01-17 03:13:24,True
2024-01-17 03:14:52,True
2024-01-17 03:15:07,True
2024-01-17 03:15:39,True
2024-01-17 03:16:06,True
2024-01-17 03:21:08,True
2024-01-17 03:21:12,True
2024-01-17 03:26:08,True
2024-01-17 03:29:17,True
2024-01-17 03:29:27,True
2024-01-17 03:33:13,True
2024-01-17 03:34:54,True
2024-01-17 03:36:45,True
2024-01-17 03:39:54,True
2024-01-17 03:43:16,True
2024-01-17 03:50:41,True
2024-01-17 03:50:55,True
2024-01-17 03:56:32,True
2024-01-17 03:57:18,True
2024-01-17 04:04:59,True
2024-01-17 04:06:53,True
2024-01-17 04:09:23,True
2024-01-17 04:12:30,True
2024-01-17 04:16:39,True
2024-01-17 04:16:42,True
2024-01-17 04:18:04,True
2024-01-17 04:20:33,True
2024-01-17 04:24:19,True
2024-01-17 04:26:32,True
2024-01-17 04:31:17,True
2024-01-17 04:55:28,True
2024-01-17 04:57:14,True
2024-01-17 04:59:21,True
2024-01-17 05:01:29,True
2024-01-17 05:04:00,True
2024-01-17 05:06:56,True
2024-01-17 05:07:37,True
2024-01-17 05:09:49,True
2024-01-17 05:10:25,True
2024-01-17 05:12:20,True
2024-01-17 05:13:14,True
2024-01-17 05:13:44,True
2024-01-17 05:15:15,True
2024-01-17 05:18:00,True
2024-01-17 05:18:05,True
2024-01-17 05:18:45,True
2024-01-17 05:21:59,True
2024-01-17 05:22:02,True
2024-01-17 05:22:36,True
2024-01-17 05:26:30,True
2024-01-17 05:29:47,True
2024-01-17 05:31:43,True
2024-01-17 05:35:57,True
2024-01-17 05:36:01,True
2024-01-17 05:39:40,True
2024-01-17 05:46:21,True
2024-01-17 05:55:48,True
2024-01-17 06:00:39,True
2024-01-17 06:01:02,True
2024-01-17 06:01:23,True
2024-01-17 06:08:18,True
2024-01-17 06:09:59,True
2024-01-17 06:14:16,True
2024-01-17 06:17:28,True
2024-01-17 06:22:55,True
2024-01-17 06:29:38,True
2024-01-17 06:29:44,True
2024-01-17 06:29:50,True
2024-01-17 06:30:07,True
2024-01-17 06:34:34,True
2024-01-17 06:35:56,True
2024-01-17 06:41:24,True
2024-01-17 06:42:10,True
2024-01-17 06:44:50,True
2024-01-17 06:51:19,True
2024-01-17 06:51:23,True
2024-01-17 06:52:06,True
2024-01-17 06:52:36,True
2024-01-17 06:55:14,True
2024-01-17 07:01:51,True
2024-01-17 07:04:12,True
2024-01-17 07:05:57,True
2024-01-17 07:09:10,True
2024-01-17 07:09:35,True
2024-01-17 07:10:25,True
2024-01-17 07:11:48,True
2024-01-17 07:12:35,True
2024-01-17 07:15:54,True
2024-01-17 07:17:33,True
2024-01-17 07:19:06,True
2024-01-17 07:27:05,True
2024-01-17 07:27:25,True
2024-01-17 07:30:30,True
2024-01-17 07:31:08,True
2024-01-17 07:31:51,True
2024-01-17 07:37:36,True
2024-01-17 07:42:35,True
2024-01-17 07:51:16,True
2024-01-17 08:00:45,True
2024-01-17 08:05:38,True
2024-01-17 08:10:04,True
2024-01-17 08:16:16,True
2024-01-17 08:18:09,True
2024-01-17 08:19:22,True
2024-01-17 08:27:35,True
2024-01-17 08:28:39,True
2024-01-17 08:30:39,True
2024-01-17 08:36:28,True
2024-01-17 08:37:19,True
2024-01-17 08:37:50,True
2024-01-17 08:44:04,True
2024-01-17 08:47:36,True
2024-01-17 08:47:56,True
2024-01-17 08:48:05,True
2024-01-17 08:53:11,True
2024-01-17 08:55:49,True
2024-01-17 09:00:22,True
2024-01-17 09:01:53,True
2024-01-17 09:08:37,True
2024-01-17 09:13:17,True
2024-01-17 09:14:55,True
2024-01-17 09:16:38,True
2024-01-17 09:19:34,True
2024-01-17 09:21:25,True
2024-01-17 09:21:45,True
2024-01-17 09:24:17,True
2024-01-17 09:31:04,True
2024-01-17 09:36:08,True
2024-01-17 09:37:42,True
2024-01-17 09:41:34,True
2024-01-17 09:43:08,True
2024-01-17 09:45:23,True
2024-01-17 09:46:39,True
2024-01-17 09:50:29,True
2024-01-17 09:50:46,True
2024-01-17 09:53:02,True
2024-01-17 09:53:29,True
2024-01-17 09:58:49,True
2024-01-17 10:04:47,True
2024-01-17 10:14:30,True
2024-01-17 10:15:45,True
2024-01-17 10:16:41,True
2024-01-17 10:16:56,True
2024-01-17 10:18:14,True
2024-01-17 10:21:47,True
2024-01-17 10:22:14,True
2024-01-17 10:22:44,True
2024-01-17 10:23:00,True
2024-01-17 10:23:28,True
2024-01-17 10:23:57,True
2024-01-17 10:26:29,True
2024-01-17 10:33:54,True
2024-01-17 10:38:25,True
2024-01-17 10:43:11,True
2024-01-17 10:45:16,True
2024-01-17 10:45:41,True
2024-01-17 10:49:32,True
2024-01-17 10:50:43,True
2024-01-17 10:51:05,True
2024-01-17 10:53:07,True
2024-01-17 10:58:14,True
2024-01-17 11:00:25,True
2024-01-17 11:03:02,True
2024-01-17 11:04:25,True
2024-01-17 11:04:44,True
2024-01-17 11:05:54,True
2024-01-17 11:08:10,True
2024-01-17 11:10:15,True
2024-01-17 11:11:48,True
2024-01-17 11:12:07,True
2024-01-17 11:14:00,True
2024-01-17 11:17:01,True
2024-01-17 11:17:21,True
2024-01-17 11:20:09,True
2024-01-17 11:20:56,True
2024-01-17 11:22:07,True
2024-01-17 11:23:35,True
2024-01-17 11:24:15,True
2024-01-17 11:26:52,True
2024-01-17 11:27:20,True
2024-01-17 11:29:35,True
2024-01-17 11:33:00,True
2024-01-17 11:33:43,True
2024-01-17 11:34:24,True
2024-01-17 11:37:01,True
2024-01-17 11:37:26,True
2024-01-17 11:40:56,True
2024-01-17 11:42:34,True
2024-01-17 11:47:05,True
2024-01-17 11:47:59,True
2024-01-17 11:57:25,True
2024-01-17 11:58:50,True
2024-01-17 12:01:56,True
2024-01-17 12:02:51,True
2024-01-17 12:04:00,True
2024-01-17 12:04:12,True
2024-01-17 12:08:44,True
2024-01-17 12:08:56,True
2024-01-17 12:09:41,True
2024-01-17 12:15:10,True
2024-01-17 12:15:46,True
2024-01-17 12:23:53,True
2024-01-17 12:27:49,True
2024-01-17 12:34:11,True
2024-01-17 12:37:57,True
2024-01-17 12:40:20,True
2024-01-17 12:41:03,True
2024-01-17 12:41:57,True
2024-01-17 12:46:44,True
2024-01-17 12:46:46,True
2024-01-17 12:54:27,True
2024-01-17 12:54:43,True
2024-01-17 12:55:04,True
2024-01-17 13:04:19,True
2024-01-17 13:06:18,True
2024-01-17 13:07:53,True
2024-01-17 13:18:15,True
2024-01-17 13:18:33,True
2024-01-17 13:19:01,True
2024-01-17 13:19:02,True
2024-01-17 13:21:21,True
2024-01-17 13:21:46,True
2024-01-17 13:21:49,True
2024-01-17 13:23:05,True
2024-01-17 13:25:17,True
2024-01-17 13:29:11,True
2024-01-17 13:29:49,True
2024-01-17 13:30:03,True
2024-01-17 13:32:39,True
2024-01-17 13:33:58,True
2024-01-17 13:37:15,True
2024-01-17 13:38:25,True
2024-01-17 13:40:44,True
2024-01-17 13:43:32,True
2024-01-17 13:52:09,True
2024-01-17 13:53:16,True
2024-01-17 13:57:14,True
2024-01-17 13:57:36,True
2024-01-17 13:58:12,True
2024-01-17 14:01:02,True
2024-01-17 14:02:20,True
2024-01-17 14:04:34,True
2024-01-17 14:07:18,True
2024-01-17 14:12:51,True
2024-01-17 14:17:21,True
2024-01-17 14:17:54,True
2024-01-17 14:18:41,True
2024-01-17 14:20:52,True
2024-01-17 14:21:41,True
2024-01-17 14:28:10,True
2024-01-17 14:31:42,True
2024-01-17 14:31:46,True
2024-01-17 14:33:03,True
2024-01-17 14:35:11,True
2024-01-17 14:35:18,True
2024-01-17 14:35:41,True
2024-01-17 14:40:05,True
2024-01-17 14:42:43,True
2024-01-17 14:46:20,True
2024-01-17 14:46:46,True
2024-01-17 14:49:34,True
2024-01-17 14:51:02,True
2024-01-17 14:52:10,True
2024-01-17 14:55:24,True
2024-01-17 15:01:46,True
2024-01-17 15:02:52,True
2024-01-17 15:09:11,True
2024-01-17 15:11:56,True
2024-01-17 15:15:23,True
2024-01-17 15:18:34,True
2024-01-17 15:26:00,True
2024-01-17 15:28:39,True
2024-01-17 15:31:15,True
2024-01-17 15:31:35,True
2024-01-17 15:35:41,True
2024-01-17 15:36:43,True
2024-01-17 15:45:50,True
2024-01-17 15:46:38,True
2024-01-17 15:47:55,True
2024-01-17 15:48:13,True
2024-01-17 15:48:18,True
2024-01-17 15:51:29,True
2024-01-17 15:53:12,True
2024-01-17 15:54:16,True
2024-01-17 15:55:27,True
2024-01-17 15:55:56,True
2024-01-17 15:58:25,True
2024-01-17 16:03:26,True
2024-01-17 16:07:55,True
2024-01-17 16:09:41,True
2024-01-17 16:12:48,True
2024-01-17 16:14:46,True
2024-01-17 16:15:42,True
2024-01-17 16:16:18,True
2024-01-17 16:20:43,True
2024-01-17 16:26:45,True
2024-01-17 16:29:08,True
2024-01-17 16:34:00,True
2024-01-17 16:36:34,True
2024-01-17 16:39:02,True
2024-01-17 16:42:01,True
2024-01-17 16:43:29,True
2024-01-17 16:44:58,True
2024-01-17 16:45:40,True
2024-01-17 16:46:58,True
2024-01-17 16:48:06,True
2024-01-17 17:07:21,True
2024-01-17 17:08:49,True
2024-01-17 17:10:08,True
2024-01-17 17:11:24,True
2024-01-17 17:12:47,True
2024-01-17 17:17:53,True
2024-01-17 17:20:35,True
2024-01-17 17:22:51,True
2024-01-17 17:24:43,True
2024-01-17 17:28:29,True
2024-01-17 17:40:52,True
2024-01-17 17:43:09,True
2024-01-17 17:44:54,True
2024-01-17 17:44:59,True
2024-01-17 17:46:26,True
2024-01-17 17:46:59,True
2024-01-17 17:47:23,True
2024-01-17 17:51:05,True
2024-01-17 17:52:04,True
2024-01-17 17:54:42,True
2024-01-17 17:55:18,True
2024-01-17 17:55:50,True
2024-01-17 17:56:07,True
2024-01-17 18:03:10,True
2024-01-17 18:04:04,True
2024-01-17 18:04:31,True
2024-01-17 18:05:05,True
2024-01-17 18:08:39,True
2024-01-17 18:14:05,True
2024-01-17 18:20:26,True
2024-01-17 18:26:46,True
2024-01-17 18:27:05,True
2024-01-17 18:28:18,True
2024-01-17 18:30:35,True
2024-01-17 18:37:21,True
2024-01-17 18:38:18,True
2024-01-17 18:38:19,True
2024-01-17 18:39:15,True
2024-01-17 18:42:55,True
2024-01-17 18:44:35,True
2024-01-17 18:47:13,True
2024-01-17 18:49:35,True
2024-01-17 18:51:11,True
2024-01-17 18:52:28,True
2024-01-17 18:57:34,True
2024-01-17 19:00:55,True
2024-01-17 19:01:01,True
2024-01-17 19:03:40,True
2024-01-17 19:06:29,True
2024-01-17 19:09:25,True
2024-01-17 19:12:24,True
2024-01-17 19:12:27,True
2024-01-17 19:14:36,True
2024-01-17 19:15:37,True
2024-01-17 19:16:09,True
2024-01-17 19:18:41,True
2024-01-17 19:24:13,True
2024-01-17 19:25:22,True
2024-01-17 19:30:38,True
2024-01-17 19:34:04,True
2024-01-17 19:34:56,True
2024-01-17 19:35:05,True
2024-01-17 19:36:53,True
2024-01-17 19:37:35,True
2024-01-17 19:48:12,True
2024-01-17 19:57:50,True
2024-01-17 19:58:49,True
2024-01-17 20:00:24,True
2024-01-17 20:00:49,True
2024-01-17 20:02:56,True
2024-01-17 20:06:44,True
2024-01-17 20:08:30,True
2024-01-17 20:08:58,True
2024-01-17 20:11:38,True
2024-01-17 20:12:24,True
2024-01-17 20:13:25,True
2024-01-17 20:18:02,True
2024-01-17 20:18:41,True
2024-01-17 20:19:05,True
2024-01-17 20:19:55,True
2024-01-17 20:21:30,True
2024-01-17 20:23:33,True
2024-01-17 20:28:40,True
2024-01-17 20:38:12,True
2024-01-17 20:41:24,True
2024-01-17 20:41:48,True
2024-01-17 20:43:37,True
2024-01-17 20:45:24,True
2024-01-17 20:45:37,True
2024-01-17 20:46:08,True
2024-01-17 20:46:22,True
2024-01-17 20:49:58,True
2024-01-17 20:51:27,True
2024-01-17 20:52:53,True
2024-01-17 21:00:27,True
2024-01-17 21:02:01,True
2024-01-17 21:02:43,True
2024-01-17 21:08:09,True
2024-01-17 21:15:28,True
2024-01-17 21:16:19,True
2024-01-17 21:18:14,True
2024-01-17 21:18:28,True
2024-01-17 21:19:11,True
2024-01-17 21:22:03,True
2024-01-17 21:24:04,True
2024-01-17 21:25:07,True
2024-01-17 21:34:09,True
2024-01-17 21:37:34,True
2024-01-17 21:38:51,True
2024-01-17 21:45:47,True
2024-01-17 21:58:32,True
2024-01-17 22:03:19,True
2024-01-17 22:06:34,True
2024-01-17 22:10:47,True
2024-01-17 22:10:54,True
2024-01-17 22:14:20,True
2024-01-17 22:17:12,True
2024-01-17 22:19:41,True
2024-01-17 22:20:58,True
2024-01-17 22:23:23,True
2024-01-17 22:26:11,True
2024-01-17 22:29:19,True
2024-01-17 22:31:00,True
2024-01-17 22:34:29,True
2024-01-17 22:35:46,True
2024-01-17 22:36:06,True
2024-01-17 22:38:23,True
2024-01-17 22:38:55,True
2024-01-17 22:40:31,True
2024-01-17 22:45:06,True
2024-01-17 22:46:31,True
2024-01-17 22:46:50,True
2024-01-17 22:48:33,True
2024-01-17 22:56:17,True
2024-01-17 22:57:35,True
2024-01-17 22:57:56,True
2024-01-17 22:58:04,True
2024-01-17 23:01:11,True
2024-01-17 23:04:39,True
2024-01-17 23:06:00,True
2024-01-17 23:06:30,True
2024-01-17 23:08:02,True
2024-01-17 23:13:45,True
2024-01-17 23:21:45,True
2024-01-17 23:22:11,True
2024-01-17 23:24:01,True
2024-01-17 23:25:50,True
2024-01-17 23:27:31,True
2024-01-17 23:32:36,True
2024-01-17 23:34:16,True
2024-01-17 23:35:23,True
2024-01-17 23:36:36,True
2024-01-17 23:36:59,True
2024-01-17 23:43:58,True
2024-01-17 23:48:21,True
2024-01-17 23:50:01,True
2024-01-17 23:53:58,True
2024-01-17 23:55:09,True
2024-01-17 23:58:48,True
2024-01-18 00:00:44,True
2024-01-18 00:01:53,True
2024-01-18 00:02:18,True
2024-01-18 00:05:53,True
2024-01-18 00:06:17,True
2024-01-18 00:06:53,True
2024-01-18 00:15:08,True
2024-01-18 00:17:35,True
2024-01-18 00:18:13,True
2024-01-18 00:19:08,True
2024-01-18 00:22:26,True
2024-01-18 00:26:35,True
2024-01-18 00:30:18,True
2024-01-18 00:30:39,True
2024-01-18 00:37:46,True
2024-01-18 00:41:25,True
2024-01-18 00:43:11,True
2024-01-18 00:44:18,True
2024-01-18 00:56:37,True
2024-01-18 01:00:50,True
2024-01-18 01:06:45,True
2024-01-18 01:13:20,True
2024-01-18 01:13:23,True
2024-01-18 01:13:36,True
2024-01-18 01:14:20,True
2024-01-18 01:19:42,True
2024-01-18 01:20:55,True
2024-01-18 01:21:54,True
2024-01-18 01:23:02,True
2024-01-18 01:23:14,True
2024-01-18 01:26:57,True
2024-01-18 01:35:46,True
2024-01-18 01:38:27,True
2024-01-18 01:40:26,True
2024-01-18 01:42:15,True
2024-01-18 01:44:50,True
2024-01-18 01:45:00,True
2024-01-18 01:46:16,True
2024-01-18 01:47:08,True
2024-01-18 01:47:35,True
2024-01-18 01:48:24,True
2024-01-18 01:49:05,True
2024-01-18 01:50:49,True
2024-01-18 01:54:19,True
2024-01-18 01:54:54,True
2024-01-18 01:55:37,True
2024-01-18 01:55:39,True
2024-01-18 02:04:18,True
2024-01-18 02:06:27,True
2024-01-18 02:08:19,True
2024-01-18 02:14:31,True
2024-01-18 02:17:26,True
2024-01-18 02:17:47,True
2024-01-18 02:18:08,True
2024-01-18 02:18:33,True
2024-01-18 02:18:34,True
2024-01-18 02:23:28,True
2024-01-18 02:28:32,True
2024-01-18 02:31:27,True
2024-01-18 02:32:04,True
2024-01-18 02:33:55,True
2024-01-18 02:39:30,True
2024-01-18 02:45:41,True
2024-01-18 02:46:52,True
2024-01-18 02:48:29,True
2024-01-18 02:49:42,True
2024-01-18 02:53:24,True
2024-01-18 02:55:17,True
2024-01-18 02:55:35,True
2024-01-18 02:55:57,True
2024-01-18 02:58:27,True
2024-01-18 03:00:50,True
2024-01-18 03:02:14,True
2024-01-18 03:05:18,True
2024-01-18 03:06:36,True
2024-01-18 03:09:27,True
2024-01-18 03:12:26,True
2024-01-18 03:13:12,True
2024-01-18 03:19:52,True
2024-01-18 03:20:55,True
2024-01-18 03:27:53,True
2024-01-18 03:29:26,True
2024-01-18 03:39:13,True
2024-01-18 03:39:16,True
2024-01-18 03:45:14,True
2024-01-18 03:46:12,True
2024-01-18 03:48:57,True
2024-01-18 03:55:07,True
2024-01-18 03:58:29,True
2024-01-18 03:58:45,True
2024-01-18 03:58:47,True
2024-01-18 03:59:23,True
2024-01-18 04:01:31,True
2024-01-18 04:02:52,True
2024-01-18 04:05:37,True
2024-01-18 04:05:50,True
2024-01-18 04:07:18,True
2024-01-18 04:08:55,True
2024-01-18 04:11:04,True
2024-01-18 04:12:16,True
2024-01-18 04:13:38,True
2024-01-18 04:14:28,True
2024-01-18 04:15:31,True
2024-01-18 04:16:45,True
2024-01-18 04:20:08,True
2024-01-18 04:24:36,True
2024-01-18 04:27:19,True
2024-01-18 04:29:25,True
2024-01-18 04:30:58,True
2024-01-18 04:31:41,True
2024-01-18 04:37:50,True
2024-01-18 04:38:31,True
2024-01-18 04:40:01,True
2024-01-18 04:41:30,True
2024-01-18 04:48:20,True
2024-01-18 04:50:26,True
2024-01-18 04:50:37,True
2024-01-18 04:54:15,True
2024-01-18 04:55:06,True
2024-01-18 04:57:11,True
2024-01-18 04:57:35,True
2024-01-18 05:02:58,True
2024-01-18 05:07:28,True
2024-01-18 05:08:07,True
2024-01-18 05:08:24,True
2024-01-18 05:10:47,True
2024-01-18 05:14:45,True
2024-01-18 05:15:40,True
2024-01-18 05:15:46,True
2024-01-18 05:17:32,True
2024-01-18 05:19:31,True
2024-01-18 05:27:20,True
2024-01-18 05:28:08,True
2024-01-18 05:34:56,True
2024-01-18 05:38:25,True
2024-01-18 05:42:31,True
2024-01-18 05:44:23,True
2024-01-18 05:51:51,True
2024-01-18 05:58:54,True
2024-01-18 05:59:28,True
2024-01-18 06:00:13,True
2024-01-18 06:03:33,True
2024-01-18 06:06:27,True
2024-01-18 06:07:35,True
2024-01-18 06:08:50,True
2024-01-18 06:16:45,True
2024-01-18 06:18:22,True
2024-01-18 06:18:32,True
2024-01-18 06:21:11,True
2024-01-18 06:31:55,True
2024-01-18 06:34:51,True
2024-01-18 06:37:32,True
2024-01-18 06:45:58,True
2024-01-18 06:51:09,True
2024-01-18 06:52:05,True
2024-01-18 06:52:38,True
2024-01-18 06:53:04,True
2024-01-18 06:55:46,True
2024-01-18 06:57:34,True
2024-01-18 06:58:50,True
2024-01-18 07:08:25,True
2024-01-18 07:08:49,True
2024-01-18 07:15:43,True
2024-01-18 07:17:40,True
2024-01-18 07:19:15,True
2024-01-18 07:20:36,True
2024-01-18 07:22:41,True
2024-01-18 07:24:38,True
2024-01-18 07:25:58,True
2024-01-18 07:29:29,True
2024-01-18 07:29:44,True
2024-01-18 07:32:02,True
2024-01-18 07:36:54,True
2024-01-18 07:38:10,True
2024-01-18 07:47:30,True
2024-01-18 07:47:48,True
2024-01-18 07:48:42,True
2024-01-18 07:49:21,True
2024-01-18 07:49:44,True
2024-01-18 07:50:23,True
2024-01-18 07:53:10,True
2024-01-18 07:56:20,True
2024-01-18 07:57:10,True
2024-01-18 07:59:33,True
2024-01-18 08:02:09,True
2024-01-18 08:09:09,True
2024-01-18 08:10:21,True
2024-01-18 08:11:58,True
2024-01-18 08:15:25,True
2024-01-18 08:15:42,True
2024-01-18 08:17:03,True
2024-01-18 08:20:18,True
2024-01-18 08:22:45,True
2024-01-18 08:23:09,True
2024-01-18 08:23:58,True
2024-01-18 08:29:44,True
2024-01-18 08:30:08,True
2024-01-18 08:31:17,True
2024-01-18 08:34:02,True
2024-01-18 08:35:54,True
2024-01-18 08:43:19,True
2024-01-18 08:52:36,True
2024-01-18 08:54:27,True
2024-01-18 08:56:44,True
2024-01-18 08:59:51,True
2024-01-18 09:01:46,True
2024-01-18 09:03:43,True
2024-01-18 09:05:03,True
2024-01-18 09:08:19,True
2024-01-18 09:09:01,True
2024-01-18 09:14:27,True
2024-01-18 09:15:42,True
2024-01-18 09:17:04,True
2024-01-18 09:20:40,True
2024-01-18 09:21:34,True
2024-01-18 09:25:12,True
2024-01-18 09:25:55,True
2024-01-18 09:29:30,True
2024-01-18 09:29:41,True
2024-01-18 09:29:57,True
2024-01-18 09:31:50,True
2024-01-18 09:32:58,True
2024-01-18 09:36:12,True
2024-01-18 09:38:49,True
2024-01-18 09:43:45,True
2024-01-18 09:47:12,True
2024-01-18 09:47:24,True
